завьтай	завь @@тай	100
тэвчээр	тэвчих @@ээр	010
сэжгээ	сэжиг @@ээ	100
шинэчлэлийг	шинэ @@члэх @@л @@ийг	110
гивлүүрээр	гивлэх @@үүр @@ээр	110
ирмэгийг	ирмэг @@ийг	100
эндүүрэлтэй	эндэх @@үүрэх @@л @@тэй	110
үүслээ	үүсэл @@ээ	100
цуваанаас	цувах @@аа @@аас	110
үндэс	үндэс	000
бэлхүүсэвч	бэлхүүс @@вч	010
мөөгөө	мөөг @@өө	100
зүлгүүрээр	зүлгэх @@үүр @@ээр	110
таргалалт	тарга @@лах @@лт	010
тэлээг	тэлэх @@ээ @@г	110
зээрэнцэг	зээрэнцэг	000
авхуулъя	авах @@уулах @@я	110
сэлмээс	сэлэм @@ээс	100
ховсоор	ховс @@оор	100
хариуцлагаас	харих @@уу @@цах @@лага @@аас	110
баяслын	баясах @@л @@ын	110
сайжруулалтыг	сайн @@жрах @@уулах @@лт @@ыг	110
ялагчаа	ялах @@гч @@аа	110
дамжуулагчаа	дам @@жих @@уулах @@гч @@аа	110
шуудайгаа	шуудай @@аа	100
керамикийг	керамик @@ийг	100
худалдаачин	худалдах @@аа @@чин	010
харьцуулалтаар	харьцах @@уулах @@лт @@аар	110
биежилтийг	бие @@жих @@лт @@ийг	110
даажигналаар	даажин @@гнах @@л @@аар	110
аяын	ая @@ын	100
далилздаг	далий @@лзах @@даг	110
голио	голио	000
тунхаглалын	тунхаг @@лах @@л @@ын	110
холболтод	холбох @@лт @@д	110
цөмчье	цөмчих @@е	100
дулаарвал	дулаан @@рах @@вал	110
тоосноос	тоос @@оос	100
авралын	аврах @@л @@ын	110
реализмаас	реализм @@аас	100
гэргийг	гэргий @@ийг	100
хөгжилд	хөгжих @@л @@д	110
байршуулалт	байр @@ших @@уулах @@лт	010
үнэмшлийн	үнэн @@мших @@л @@ийн	110
баривчилгаанаас	барих @@вч @@лах @@гаа @@аас	110
шийдвэрлэгчтэй	шийдэх @@вэр @@лэх @@гч @@тэй	110
эхлэл	эх @@лэх @@л	010
хязгаарын	хязгаар @@ын	100
зөрчлийн	зөрөх @@чих @@л @@ийн	110
ав	ав	000
хорголжтой	хорголж @@той	100
гэрлэлтээ	гэр @@лэх @@лт @@ээ	110
баримжаанаас	барих @@мжаа @@аас	110
салбараас	салах @@бар @@аас	110
гонсойх	гонсойх	000
захидалд	захих @@дал @@д	110
моделийг	модель @@ийг	100
символизмоор	символизм @@оор	100
шинжилгээ	шинж @@лэх @@гээ	010
бөөгнөрлөөс	бөөн @@гнөрөх @@л @@өөс	110
элэгдлээс	элэг @@дэх @@л @@ээс	110
мэхлэгчтэй	мэх @@лэх @@гч @@тэй	110
хэлцлийг	хэлцэх @@л @@ийг	110
имээ	им @@ээ	100
этгээдэд	этгээд @@д	100
уланд	ул @@д	100
зангааны	зан @@гаа @@ы	110
аянгад	аянга @@д	100
сондгойръё	сондгой @@рох @@ё	110
найдлагаас	найдах @@лага @@аас	110
цахирмаагаар	цахир @@маа @@аар	110
завсарлагатай	завсар @@лах @@га @@тай	110
уяа	уяа	000
хөхөөр	хөх @@өөр	100
үнэрээс	үнэр @@ээс	100
салааг	салах @@аа @@г	110
цохиураас	цохих @@иур @@аас	110
дохиоллыг	дохио @@лох @@л @@ыг	110
зурхайд	зурах @@ай @@д	110
сүргээ	сүрэг @@ээ	100
ойтой	ой @@той	100
бараатай	бараа @@тай	100
зулгаавал	зулгах @@аах @@вал	110
нийцэлтэй	нийцэх @@л @@тэй	110
гурвалын	гурав @@л @@ын	110
үнэгний	үнэг @@ий	100
тээрмээ	тээрэм @@ээ	100
ирвэгэнэцгээ	ирвэг @@нэх @@цгээ	110
эвлэрэл	эв @@лэрэх @@л	010
нойр	нойр	000
гэрчээ	гэрч @@ээ	100
томд	том @@д	100
авхуулдаг	авах @@уулах @@даг	110
адмиралыг	адмирал @@ыг	100
банзалтай	банзал @@тай	100
харьттай	харьт @@тай	100
зугтуулаас	зугтах @@уул @@аас	110
уншлага	унших @@лага	010
гуйлгатай	гуйх @@лга @@тай	110
масштабаар	масштаб @@аар	100
саад	саад	000
хэрэгцээнд	хэрэг @@цээ @@д	110
уяя	уях @@я	100
шаантагт	шаантаг @@т	100
гишүүнээ	гишүүн @@ээ	100
цомгоо	цомог @@оо	100
тээрмээр	тээрэм @@ээр	100
хорголжоо	хорголж @@оо	100
ирвэгэнэмээр	ирвэг @@нэх @@мээр	110
зодоонтой	зодох @@оон @@той	110
тэрс	тэрс	000
гэлэнмаад	гэлэн @@маа @@д	110
уулзвараас	уулзах @@вар @@аас	110
шүүмжлэгчид	шүүх @@мж @@лэх @@гч @@д	110
экосистемийг	эко @@систем @@ийг	101
боолттой	боох @@лт @@той	110
зурших	зурших	000
зууралдах	зуурах @@лдах	010
удирдагчаа	удирдах @@гч @@аа	110
залуурыг	залах @@уур @@ыг	110
ялгалттай	ялгах @@лт @@тай	110
голтой	гол @@той	100
цэнгэх	цэнгэх	000
гадаргуутай	гадар @@гуу @@тай	110
тунадсаа	тунах @@дас @@аа	110
прокурор	прокурор	000
эринийг	эрин @@ийг	100
зэврүүн	зэв @@рэх @@үүн	010
байцаагчийг	байцаах @@гч @@ийг	110
дэгээтэй	дэгээ @@тэй	100
ховоогоор	ховоо @@оор	100
аялах	аян @@лах	010
адгуустай	адгуус @@тай	100
хариуцагчтай	хариу @@цах @@гч @@тай	110
алхмаар	алхах @@м @@аар	110
төлбөр	төлөх @@бөр	010
үржүүлэх	үржих @@үүлэх	010
хагарлаас	хагарах @@л @@аас	110
шилбийг	шилбэ @@ийг	100
шүтэлцээнээс	шүтэх @@лцээ @@ээс	110
хоосорсон	хоосон @@рох @@сон	110
гүзээлзгэнэ	гүзээлзгэнэ	000
хэлтэй	хэл @@тэй	100
арсланд	арслан @@д	100
зоох	зоох	000
захиалагчаас	захих @@аа @@лах @@гч @@аас	110
намгийг	намаг @@ийг	100
луусны	луус @@ы	100
тустай	тус @@тай	010
илтгэлээ	илтгэх @@л @@ээ	110
гашуудал	гашуун @@дах @@л	010
хөгжүүлэх	хөгжих @@үүлэх	010
улсаар	улс @@аар	100
ширгээ	ширэг @@ээ	100
нуух	нуух	000
эрин	эрин	000
хавтангаар	хавтан @@аар	100
барьтал	барих @@тал	100
цөмчих	цөмчих	000
харшилтай	харш @@л @@тай	110
аянгыг	аянга @@ыг	100
боломжтой	болох @@мж @@той	110
уулчныг	уул @@чин @@ыг	110
довцог	довцог	000
этүүрээр	этүүр @@ээр	100
магтаалаа	магтах @@аал @@аа	110
төлгөөр	төлөг @@өөр	100
дотно	дотно	000
цооногтой	цооног @@той	100
мөрдөлт	мөр @@дөх @@лт	010
тархалтыг	тарах @@х @@лт @@ыг	110
ааваа	аав @@аа	100
сонгуультай	сонгох @@ууль @@тай	110
засалтаар	засах @@лт @@аар	110
эмээлээс	эмээл @@ээс	100
араатай	араа @@тай	100
дэрний	дэр @@ий	100
гажгаар	гажиг @@аар	100
уншигчаар	унших @@гч @@аар	110
бульдозероор	бульдозер @@оор	100
шинэтгэл	шинэ @@тгэх @@л	010
шөвхөлмөгц	шөвх @@лөх @@мөгц	110
зулгаая	зулгах @@аах @@я	110
сэтгэлд	сэтгэх @@л @@д	110
жимсээ	жимс @@ээ	100
цавинаас	цавь @@аас	100
сагаг	сагаг	000
халаастай	халаас @@тай	100
фашизмыг	фашизм @@ыг	100
талийгаачийн	талийх @@гаач @@ийн	110
тосоо	тос @@оо	100
дэлбэрэлтэд	дэлбэрэх @@лт @@д	110
нойрноос	нойр @@оос	100
биеллээс	бие @@лэх @@л @@ээс	110
бонусын	бонус @@ын	100
савлуур	сав @@лах @@уур	010
оршлын	орших @@л @@ын	110
чичирхийллээс	чичирхийлэх @@л @@ээс	110
гавьяаны	гавьяа @@ы	100
хөнөөлийн	хөнөөх @@л @@ийн	110
хэлбэрт	хэлбэр @@т	100
бүтэц	бүтэх @@ц	010
өрсөлдөгчөөр	өрсөх @@лдөх @@гч @@өөр	110
халаасаар	халаас @@аар	100
газрыг	газар @@ыг	100
урцны	урц @@ы	100
өмгөөлөл	өмгөөлөх @@л	010
гөлөг	гөлөг	000
доголдлоо	доголдох @@л @@оо	110
бөглөрлөө	бөглөх @@рөх @@л @@өө	110
продакшнтай	продакшн @@тай	100
аврагчтай	аврах @@гч @@тай	110
постоос	пост @@оос	100
ноён	ноён	000
барилгын	барих @@лга @@ын	110
нөлөөнөөс	нөлөө @@өөс	100
дэвшүүлэх	дэвших @@үүлэх	010
тэсвэр	тэсэх @@вэр	010
борлуулалтаас	борлох @@уулах @@лт @@аас	110
цомтой	цом @@той	100
арлаас	арал @@аас	100
галзуурлаас	галзуу @@рах @@л @@аас	110
чанарт	чанар @@т	100
буулгах	буух @@лгах	010
соронзоор	сорох @@нз @@оор	110
шийртэй	шийр @@тэй	100
жорд	жор @@д	100
карантинаар	карантин @@аар	100
анкетаар	анкет @@аар	100
хэвлэгч	хэв @@лэх @@гч	010
хамтатгалын	хамт @@тгах @@л @@ын	110
андгайн	андгай @@н	100
суурилах	суурь @@лах	010
программаас	программ @@аас	100
тэмтрүүлд	тэмтрэх @@үүл @@д	110
нотолмоор	нотлох @@моор	100
товчлол	товч @@лох @@л	010
зар	зар	000
асуултаар	асуух @@лт @@аар	110
басамжлах	басах @@мж @@лах	010
ялгадсанд	ялгах @@дас @@д	110
суман	сум @@н	010
яншуйнаас	яншуй @@аас	100
зохиомол	зохиох @@мол	010
солиорлын	солих @@оо @@рох @@л @@ын	110
ажиллацгаа	ажил @@лах @@цгаа	110
мандолинтай	мандолин @@тай	100
чимэглэлийг	чимэг @@лэх @@л @@ийг	110
сэжигтнээр	сэжиг  @@тэн @@ээр	110
ялгадас	ялгах @@дас	010
индукцлэх	индукц @@лэх	010
дахилтаар	дахих @@лт @@аар	110
чадах	чадах	000
дууриах	дууриах	000
могойгоор	могой @@оор	100
зөвлөмжөөс	зөв @@лөх @@мж @@өөс	110
бэлхүүсэвчид	бэлхүүс @@вч @@д	110
пальтог	пальто @@г	100
медальтай	медаль @@тай	100
тэргүүлэгчийн	тэргүүн @@лэх @@гч @@ийн	110
мэтгэлцэгчтэй	мэтгэлцэх @@гч @@тэй	110
усанд	ус @@д	100
радиатор	радиатор	000
үргэлжлэлийн	үргэлж @@лэл @@ийн	110
нотолгооны	нотлох @@гоо @@ы	110
илбэчнээр	илбэ @@чин @@ээр	110
харааг	харах @@аа @@г	110
хочноос	хоч @@оос	100
хариуцлага	харих @@уу @@цах @@лага	010
эвдрэлд	эвдрэх @@л @@д	110
тэнцэх	тэнцэх	000
хулуу	хулуу	000
хязгаарлал	хязгаар @@лах @@л	010
эмээ	эм @@ээ	100
болортой	болор @@той	100
шошид	шош @@д	100
булчингаас	булчин @@аас	100
шийдвэрийг	шийдэх @@вэр @@ийг	110
эргэцүүллээс	эргэх @@цэх @@үүлэх @@л @@ээс	110
үүсгэлд	үүсэх @@гэх @@л @@д	110
гадил	гадил	000
хайлтаас	хайх @@лт @@аас	110
гүжирдлэгт	гүжир @@длэх @@г @@т	110
үүг	үү @@г	100
цохио	цохих @@оо	010
уях	уях	000
амьсгалд	амь @@сгал @@д	110
нугас	нугас	000
амрагийг	амрах @@г @@ийг	110
цэврүүгээ	цэврүү @@ээ	100
гадрын	гадар @@ын	100
хуучрах	хуучрах	000
өрөмдлөгт	өрөмдөх @@лөг @@т	110
тогтолцоогоо	тогтох @@лцох @@оо @@оо	110
өмгөөлөгчтэй	өмгөөлөх @@гч @@тэй	110
нэмэлттэй	нэмэх @@лт @@тэй	110
өвийг	өв @@ийг	100
үгүйсгэлээр	үгүй @@сгэх @@л @@ээр	110
нухцаар	нухац @@аар	100
бүжигчинд	бүжиг @@чин @@д	110
ташуураас	таших @@уур @@аас	110
хонхоо	хонх @@оо	100
бариачийг	бариа @@ч @@ийг	110
амтлах	амтлах	000
хариуцлагаа	харих @@уу @@цах @@лага @@аа	110
мэргэшилтэй	мэргэших @@л @@тэй	110
араншинг	араншин @@г	100
үечлэлийг	үе @@члэх @@л @@ийг	110
шүвтрийг	шүвтэр @@ийг	100
шүүлтүүр	шүүх @@лт @@үүр	010
ногтоор	ногт @@оор	100
скаутаас	скаут @@аас	100
бүрдлээ	бүрдэх @@л @@ээ	110
бүдэг	бүдэг	000
голиогоо	голио @@оо	100
талаас	тал @@аас	100
боолтоос	боох @@лт @@оос	110
дарлалыг	дарах @@лах @@л @@ыг	110
авьяастныг	авьяас @@тан @@ыг	110
өөгүй	өө @@гүй	010
бэлгэдлийн	бэлгэ @@дэх @@л @@ийн	110
дуусах	дуусах	000
хэрэглээгээр	хэрэглэх @@ээ @@ээр	110
сэрүүн	сэрүүн	000
авхуулав	авах @@уулах @@в	110
манлайллаас	манлай @@лах @@л @@аас	110
хувилбарыг	хувь @@лах @@бар @@ыг	110
зарлал	зар @@лах @@л	010
сийлбэрч	сийлэх @@бэр @@ч	010
холбоосоо	холбох @@оос @@оо	110
коммунизмтой	коммунизм @@той	100
захирах	захирах	000
өгүүлбэрт	өгүүлэх @@бэр @@т	110
урхийг	урхи @@ийг	100
эрдсээ	эрдэс @@ээ	100
таслалд	тас @@лах @@лал @@д	110
тэргүүлэгчээ	тэргүүн @@лэх @@гч @@ээ	110
адгуусыг	адгуус @@ыг	100
хуанлийг	хуанли @@ийг	100
ижилсэл	ижил @@сэх @@л	010
хугацаа	хугацаа	000
тэжээлээс	тэжээх @@л @@ээс	110
архи	архи	000
эвдрэлээ	эвдрэх @@л @@ээ	110
мэндэлмэгц	мэнд @@лэх @@мэгц	110
турникээр	турник @@ээр	100
ховилоо	ховил @@оо	100
хангалтаас	хангах @@лт @@аас	110
санхүүчийг	сан @@хүү @@ч @@ийг	110
дутагдлыг	дутах @@гдах @@л @@ыг	110
амралтад	амрах @@лт @@д	110
хичээлтэй	хичээх @@л @@тэй	110
ашгийн	ашиг @@ийн	100
гийгүүлэгчээс	гийгүүлэх @@гч @@ээс	110
бэрхийг	бэрх @@ийг	100
мэргэжилтэнд	мэргэжих @@л @@тэн @@д	110
нооргоо	ноорох @@г @@оо	110
дарамтаа	дарах @@мт @@аа	110
үтрээний	үтрээ @@ий	100
бэлэг	бэлэг	000
вангаа	ван @@аа	100
эргэцүүллийг	эргэх @@цэх @@үүлэх @@л @@ийг	110
холдох	хол @@дох	010
инженерээ	инженер @@ээ	100
багтраатай	багтрах @@аа @@тай	110
булчин	булчин	000
дуу	дуу	000
таамгийн	таах @@маг @@ийн	110
радиогоо	радио @@оо	100
хүсэлтээ	хүсэх @@лт @@ээ	110
төрөөсэй	төрөх @@өөсэй	100
моодоо	моод @@оо	100
гуаны	гуа @@ы	100
хэмжигчийг	хэм @@жих @@гч @@ийг	110
элээх	элээх	000
тусгалтай	тусах @@гах @@л @@тай	110
протоколоос	протокол @@оос	100
маажингийн	маажин @@ийн	100
цайвар	цайх @@вар	010
тэгшхэн	тэгш @@хэн	010
хутганаас	хутга @@аас	100
хангамжид	хангах @@мж @@д	110
тэнгэртэй	тэнгэр @@тэй	100
барааг	бараа @@г	100
захидлаа	захих @@дал @@аа	110
шалтгаанаас	шалтаг @@аан @@аас	110
генерал	генерал	000
гадаргад	гадарга @@д	100
салаа	сал @@аа	100
дүгнэлтээ	дүгнэх @@лт @@ээ	110
дэгдэх	дэгдэх	000
боломжоо	болох @@мж @@оо	110
бүтээлгээс	бүтэх @@ээх @@лэг @@ээс	110
цулбуураас	цулбуур @@аас	100
давтлага	давтах @@лага	010
дорой	дорой	000
тушаалаа	тушаах @@л @@аа	110
зуушийг	зууш @@ийг	100
бөгстэй	бөгс @@тэй	100
өнгөлөнгөө	өнгө @@лөх @@нгөө	110
бэхээр	бэх @@ээр	100
чийг	чийг	000
урлагийн	урлах @@г @@ийн	110
хувилбар	хувь @@лах @@бар	010
ухуулгад	ухах @@уулах @@га @@д	110
шүгэлтэй	шүгэх @@л @@тэй	110
толгойлогчоо	толгой @@лох @@гч @@оо	110
тоолуур	тоолох @@уур	010
бахархал	бахар @@хах @@л	010
зураг	зурах @@г	010
үзүүлэнгээс	үзэх @@үүлэх @@н @@ээс	110
гөжих	гөжих	000
хөлөгт	хөлөг @@т	100
барилдлагатай	барих @@лдах @@лага @@тай	110
дилерт	дилер @@т	100
хашилтаар	хаших @@лт @@аар	110
оролдлогоор	орлох @@дох @@лого @@оор	110
шийрийн	шийр @@ийн	100
тайтгарлыг	тайтгарах @@л @@ыг	110
арилжааны	арилжах @@аа @@ы	110
хаалганы	хаах @@лга @@ы	110
хүчилтөрөгчийг	хүчил @@төрөгч @@ийг	101
жолоочоор	жолоо @@ч @@оор	110
нидрүүлэгт	нидрэх @@үүлэх @@г @@т	110
дурсах	дурсах	000
бууриар	буурь @@ар	100
мэхлэлттэй	мэх @@лэх @@лт @@тэй	110
байлдаанд	байлах @@дах @@аан @@д	110
туршлагыг	турших @@лага @@ыг	110
мужаанаас	мужаан @@аас	100
капитализмыг	капитализм @@ыг	100
сануулгад	санах @@уулах @@га @@д	110
эрмэлзэл	эрмэлзэх @@л	010
хурандаагаар	хурандаа @@аар	100
ажилтнаа	ажил @@тан @@аа	110
ёроолтой	ёроол @@той	100
бялдуучлалтай	бялдуу @@члах @@л @@тай	110
нууцад	нуух @@ц @@д	110
символизмоос	символизм @@оос	100
жолоочийн	жолоо @@ч @@ийн	110
хараалд	хараах @@л @@д	110
гүтгэлгээр	гүтгэх @@лэг @@ээр	110
янхантай	янхан @@тай	100
зэвсэгтэй	зэвсэг @@тэй	100
хацартай	хацар @@тай	100
эгнээ	эгнэх @@ээ	010
хэрэгжилтээ	хэрэг @@жих @@лт @@ээ	110
тэлэлтээ	тэлэх @@лт @@ээ	110
цэнгэлээ	цэнгэх @@л @@ээ	110
сэрэмжлүүлэгт	сэрэмж @@лэх @@үүлэх @@г @@т	110
бэлчээрийг	бэлчих @@ээх @@р @@ийг	110
харилцуурын	харилцах @@уур @@ын	110
ухагдахуунаар	ухах @@гдах @@уун @@аар	110
скаутад	скаут @@д	100
жүжигчнийг	жүжиг @@чин @@ийг	110
байнд	бай @@д	100
шинж	шинж	000
гэмшил	гэмших @@л	010
булингар	булингар	000
гайхмаар	гайхах @@маар	010
уяцгаа	уях @@цгаа	100
өгөөшөө	өгөх @@өөш @@өө	110
могойг	могой @@г	100
идэлт	идэх @@лт	010
хөг	хөг	000
иргэнийг	иргэн @@ийг	100
иллэгээ	илэх @@лэг @@ээ	110
харамслыг	харамсах @@л @@ыг	110
хангалттай	хангах @@лт @@тай	110
шүүрлээ	шүүрэх @@л @@ээ	110
дүүргэлтийн	дүүрэх @@гэх @@лт @@ийн	110
хэвлэгчтэй	хэв @@лэх @@гч @@тэй	110
төвлөрүүлэлтээ	төвлөрөх @@үүлэх @@лт @@ээ	110
пааланг	паалан @@г	100
ёроол	ёроол	000
эвдэчмэгц	эвдэх @@чих @@мэгц	110
гарцтай	гарах @@ц @@тай	110
нээлт	нээх @@лт	010
халамжаа	халамж @@аа	100
бараантах	бараа @@н @@тах	010
уургийг	уураг @@ийг	100
салалтаас	салах @@лт @@аас	110
даруулгаас	дарах @@уулах @@га @@аас	110
чимэглэл	чимэг @@лэх @@л	010
хирстэй	хирс @@тэй	100
маргаанд	маргах @@аан @@д	110
хамар	хамар	000
хаалгачтай	хаах @@лга @@ч @@тай	110
бөглөөтэй	бөглөх @@өө @@тэй	110
сууцаа	сууц @@аа	100
туслагчаа	тус @@лах @@гч @@аа	110
хуйвалдааны	хуйвалдах @@аан @@ы	110
шүүдэр	шүүдэр	000
уулын	уул @@ын	100
тайлбарлах	тайлах @@бар @@лах	010
албажмагц	алба @@жих @@магц	110
эцгийн	эцэг @@ийн	100
ургах	ургах	000
шахах	шахах	000
нэгтгэл	нэгт @@гэх @@л	010
явуулгаар	явах @@уулах @@га @@аар	110
хатаах	хатах @@аах	010
бялуунд	бялуу @@д	100
лавлахаар	лав @@лах @@аар	110
шингэлтийг	шингэх @@лт @@ийг	110
захиргаагаар	захирах @@гаа @@аар	110
зөгийн	зөгий @@ийн	100
шинэчлэлээс	шинэ @@члэх @@л @@ээс	110
үржвэрт	үржих @@вэр @@т	110
бэрх	бэрх	000
шарилтай	шарил @@тай	100
аягаа	аяга @@аа	100
тэнэгдүү	тэнэг @@дүү	010
өөрчлөгчийн	өөр @@члөх @@гч @@ийн	110
цомыг	цом @@ыг	100
зээлдүүлэгчид	зээл @@дэх @@үүлэх @@гч @@д	110
сүмд	сүм @@д	100
борлуулалтаа	борлох @@уулах @@лт @@аа	110
хүрээнээс	хүрэх @@ээ @@ээс	110
байгалиас	байгаль @@ас	100
бөгсийг	бөгс @@ийг	100
ногдлыг	ногдох @@л @@ыг	110
довцгоос	довцог @@оос	100
дамраар	дамар @@аар	100
лампыг	ламп @@ыг	100
туслалцаа	тус @@лах @@лцах @@аа	010
горим	горим	000
амрагаа	амрах @@г @@аа	110
дилерээр	дилер @@ээр	100
чөтгөрөөс	чөтгөр @@өөс	100
гилжийлгэх	гилжийх @@гэх	010
уншигчаас	унших @@гч @@аас	110
хайлтыг	хайх @@лт @@ыг	110
ухарчих	ухрах @@чих	100
сургалт	сурах @@гах @@лт	010
бүрэлбаагаар	бүрэлбаа @@аар	100
дулаарчих	дулаан @@рах @@чих	110
гажгаа	гажиг @@аа	100
явуулга	явах @@уулах @@га	010
эрмэлзлэл	эрмэлзэх @@л	010
бадаг	бадаг	000
хучлагатай	хучих @@лага @@тай	110
торнингоо	торних @@нгоо	100
дагагчаас	дагах @@гч @@аас	110
товхимлын	товхимол @@ын	100
өмхийээ	өмхий @@ээ	100
онолоо	онох @@л @@оо	110
хуанлиар	хуанли @@ар	100
орогнох	орох @@гнох	010
амийг	амь @@ийг	100
сувгаа	суваг @@аа	100
вангийн	ван @@ийн	100
молекулаар	молекул @@аар	100
зөгнөлийн	зөгнөх @@л @@ийн	110
казинотой	казино @@той	100
эврээ	эвэр @@ээ	100
тавиурын	тавих @@уур @@ын	110
аялгууны	ая @@лах @@гуу @@ы	110
магтууштай	магтах @@ууш @@тай	010
цаглаш	цаглаш	000
сүмийн	сүм @@ийн	100
туслагчид	тус @@лах @@гч @@д	110
үе	үе	000
хүрээтэй	хүрэх @@ээ @@тэй	110
хошуучлагчаа	хошуу @@члах @@гч @@аа	110
биологио	биологи @@о	100
онцлогоор	онц @@лох @@г @@оор	110
дарааг	дараа @@г	100
хуримтлалаас	хурим @@тлах @@л @@аас	110
жимслэх	жимс @@лэх	010
утаанд	утах @@аа @@д	110
туршилтыг	турших @@лт @@ыг	110
кодоос	код @@оос	100
төрх	төрх	000
дамчны	дам @@чин @@ы	110
хэлцлээс	хэлцэх @@л @@ээс	110
үлгэртэй	үлгэр @@тэй	100
хариуцагчийн	хариу @@цах @@гч @@ийн	110
халаасыг	халаас @@ыг	100
чигийг	чиг @@ийг	100
цэлийх	цэлийх	000
хагаралтай	хагарах @@л @@тай	110
шуугилдах	шуугих @@лдах	010
лимбэджээ	лимбэ @@дэх @@жээ	110
огторгуйг	огторгуй @@г	100
язгуураар	язгуур @@аар	100
дохиоллоо	дохио @@лох @@л @@оо	110
мэрийлттэй	мэрийх @@лт @@тэй	110
урагшлах	урагш @@лах	010
үйлдлийг	үйл @@дэх @@л @@ийг	110
хэлний	хэл @@ий	100
слайдыг	слайд @@ыг	100
удирдлагад	удирдах @@лага @@д	110
нэвт	нэвт	000
түвшин	түвшин	000
авсанд	авс @@д	100
хязгаарлалтаас	хязгаар @@лах @@лт @@аас	110
хавчуулах	хавчих @@уулах	010
тоосгоны	тоосго @@ы	100
шүүгчээс	шүүх @@гч @@ээс	110
нохойд	нохой @@д	100
лацдах	лац @@дах	010
тэмүүллээ	тэмүүлэх @@л @@ээ	110
чагнаалд	чагнах @@аал @@д	110
бэлгэ	бэлгэ	000
ургацаас	ургах @@ц @@аас	110
тулгууртай	тулах @@гах @@уур @@тай	110
хөдөлмөрчинд	хөдлөх @@мөр @@чин @@д	110
шургуулгаар	шургах @@уулах @@га @@аар	110
баяслаар	баясах @@л @@аар	110
томын	том @@ын	100
сэжүүрээс	сэжүүр @@ээс	100
шүлэгчид	шүлэг @@ч @@д	110
эрх	эрх	000
нээлтээр	нээх @@лт @@ээр	110
түгдэг	түгэх @@дэг	100
чимээгүй	чимээ @@гүй	010
хоосорцгоо	хоосон @@рох @@цгоо	110
жатга	жатга	000
хориогоор	хорио @@оор	100
багажаар	багаж @@аар	100
өвчнөөр	өвчин @@өөр	100
бэртэлтээр	бэртэх @@лт @@ээр	110
хошуунаас	хошуу @@аас	100
ялагдагчтай	ялах @@гдах @@гч @@тай	110
тосгуур	тосох @@гуур	010
автомашинаас	авто @@машин @@аас	101
өчигдөрт	өчигдөр @@т	100
харьтаа	харьт @@аа	100
гэрээгээ	гэрээ @@ээ	100
хийлчийг	хийл @@ч @@ийг	110
өнгөлөв	өнгө @@лөх @@в	110
цементээс	цемент @@ээс	100
аваргатай	аварга @@тай	100
ходоодоо	ходоод @@оо	100
энэрэнгүй	энэрэх @@нгүй	010
атомтой	атом @@той	100
цочролтой	цочрох @@л @@той	110
гологдолд	голох @@гдох @@л @@д	110
нууцлалаа	нууц @@лах @@л @@аа	110
судлаа	судал @@аа	100
оргуулаар	оргох @@уул @@аар	110
будаагаар	будаа @@аар	100
чиглэх	чиг @@лэх	010
санхүүчээс	сан @@хүү @@ч @@ээс	110
турхирах	турхи @@рах	010
баримтаар	барих @@мт @@аар	110
хөдөлмөрчнийг	хөдлөх @@мөр @@чин @@ийг	110
ёзоорт	ёзоор @@т	100
үйсээс	үйс @@ээс	100
ойлголтоос	ойлгох @@лт @@оос	110
дохиураар	дохих @@уур @@аар	110
хуулбараа	хуулах @@бар @@аа	110
уурхайчинд	уурхай @@чин @@д	110
бөмбөрцгөө	бөмбөр @@цөг @@өө	110
сархдаар	сархад @@аар	100
амрагаар	амрах @@г @@аар	110
найрамдлын	найрах @@мдах @@л @@ын	110
соёлжъё	соёл @@жих @@ё	110
засалтын	засах @@лт @@ын	110
ажилламаар	ажил @@лах @@маар	110
банзнаас	банз @@аас	100
салалтад	салах @@лт @@д	110
цувралд	цуврах @@л @@д	110
халдлагатай	халдах @@лага @@тай	110
энгэрийг	энгэр @@ийг	100
тактик	тактик	000
амталгаагаар	амтлах @@гаа @@аар	110
анхааралтай	анхаарах @@л @@тай	110
төлөв	төлөв	000
өмгөөлөгчид	өмгөөлөх @@гч @@д	110
нэхэмжлэгчийг	нэхэх @@мж @@лэх @@гч @@ийг	110
хориглолтоос	хорих @@г @@лох @@лт @@оос	110
хэмнэлтэй	хэм @@нэл @@тэй	110
үүсгэлтэй	үүсэх @@гэх @@л @@тэй	110
магадлалаар	магад @@лах @@л @@аар	110
цэрэнд	цэр @@д	100
соёлжих	соёл @@жих	010
тэмдэглэлд	тэмдэг @@лэх @@л @@д	110
тачаал	тачаах @@л	010
орогнолгүй	орох @@гнох @@лгүй	110
гацаанд	гацах @@аа @@д	110
соёлоор	соёл @@оор	100
гоймонг	гоймон @@г	100
шүүдэрт	шүүдэр @@т	100
бясалгалын	бясалгах @@л @@ын	110
идэгдлийг	идэх @@гдэх @@л @@ийг	110
тохойд	тохой @@д	100
гүжирдлэгээ	гүжир @@длэх @@г @@ээ	110
турших	турших	000
охин	охин	000
жиших	жиших	000
зурхай	зурах @@ай	010
бүрэлбааны	бүрэлбаа @@ы	100
сэжгийг	сэжиг @@ийг	100
бэхийг	бэх @@ийг	100
товчлуурын	товч @@лох @@уур @@ын	110
зүрхтэй	зүрх @@тэй	100
шөвхөлтөл	шөвх @@лөх @@төл	110
худалдааны	худалдах @@аа @@ы	110
тэлээгээ	тэлэх @@ээ @@ээ	110
эсрэгцэл	эсрэг @@цэх @@л	010
